price,ret_1d,adv_rm,zscore_5d,realized_vol,above_ma50,momentum_6m,momentum_1m,momentum_2w,momentum_1w,name,tv_symbol,sector
0.495,0.05319148936170226,1280111.0,2.2435936031082027,0.4503413148332415,True,-0.3913043478260869,0.1785714285714286,0.125,0.125,Cloudpoint Technology Bhd,CLOUDPT,Technology Services
5.72,0.0,1873102.25,1.1557876580338862,0.15222754765333024,False,-0.0034843205574913716,0.0,0.015985790408525657,0.019607843137254832,AEON Credit Service (M) Bhd.,AEONCR,Finance
1.23,0.008196721311475308,7129614.45,-0.5485130194869456,0.5159349039517673,True,0.5890410958904109,0.06034482758620685,0.03361344537815136,0.008196721311475308,Guan Chong Bhd.,GCB,Consumer Non-Durables
0.675,0.06299212598425208,4364884.925,0.49830262536186193,0.8538746468122693,True,0.8870967741935483,0.15384615384615397,0.2053571428571428,0.1842105263157896,Oppstar Berhad,OPPSTAR,Electronic Technology
2.52,0.050000000000000044,48697829.15,1.735049347979135,0.48351574608510167,True,0.29761904761904767,0.15596330275229353,0.13004484304932729,0.15068493150684925,Inari Amertron Berhad,INARI,Electronic Technology
3.03,0.010000000000000009,1498870.95,-0.08682543424613343,0.3551941177076585,True,0.10861423220973787,0.023648648648648685,0.04482758620689653,0.010000000000000009,Spritzer Bhd.,SPRITZER,Consumer Non-Durables
2.01,0.041450777202072464,7742993.6,0.4054639201190801,0.4369698237746595,True,0.32666666666666666,0.010050251256281229,0.015151515151515138,0.02030456852791862,Hibiscus Petroleum Bhd.,HIBISCS,Energy Minerals
0.775,-0.0064102564102563875,1346036.35,-0.5373692192516899,0.23357214022156678,True,0.046979865771812124,-0.0064102564102563875,0.013071895424836555,-0.0064102564102563875,Leong Hup International Bhd.,LHI,Process Industries
5.86,-0.00340136054421758,2368173.05,0.058440307430887864,0.23729858704288315,True,0.37259615384615374,0.02626970227670755,0.0068728522336769515,0.008605851979346157,Ta Ann Holdings Bhd.,TAANN,Non-Energy Minerals
1.03,0.0,1336318.8,0.023981691073289707,0.2257156321631104,False,0.0,-0.04629629629629628,-0.03738317757009346,-0.009615384615384581,AEON Co. (Malaysia) Bhd.,AEON,Retail Trade
0.25,0.0,34105160.65,-0.10638576014859136,2.1287702652614438,False,-0.8318965517241379,0.28205128205128194,0.020408163265306145,-0.07407407407407418,Tanco Holdings Bhd.,TANCO,Finance
0.715,0.007042253521126751,4200318.9,0.4552955957204972,0.5000832391888111,True,0.5714285714285714,0.0,0.04379562043795615,0.04379562043795615,CBH Engineering Holding Berhad,CBHB,Utilities
4.57,0.015555555555555545,18088968.35,1.2501954653160285,0.20529933193172964,True,0.12749999999999995,0.01330376940133049,0.026966292134831482,0.0410022779043282,IOI Corporation Berhad,IOICORP,Process Industries
0.85,0.00591715976331364,1175602.075,-2.1135330933583747,0.09977527427349597,True,-0.06145251396648055,0.011904761904761862,-0.02298850574712641,-0.02857142857142858,KIP Real Estate Investment Trust,KIPREIT,Finance
0.57,0.036363636363636154,9269581.85,0.37698660415232316,0.47747157756686553,True,-0.05882352941176472,0.1875,0.01785714285714257,0.036363636363636154,SNS Network Technology Bhd.,SNS,Technology Services
0.91,0.016759776536312776,1676892.025,0.13256053076935967,0.3293249419934004,True,0.14893617021276606,0.12345679012345667,-0.016216216216216273,0.022471910112359605,WTK Holdings Bhd.,WTK,Non-Energy Minerals
1.15,0.0,4351467.45,-0.28218172273895226,0.554193360208104,True,0.7499999999999998,0.21693121693121697,0.04545454545454519,0.00877192982456143,Coraza Integrated Technology Bhd,CORAZA,Producer Manufacturing
0.99,0.010204081632652962,6914160.375,0.09667369168699409,0.41208542257784603,False,0.0,0.0,0.020618556701030855,-0.010000000000000009,Hartalega Holdings Bhd.,HARTA,Producer Manufacturing
