price,ret_1d,adv_rm,zscore_5d,realized_vol,above_ma50,momentum_6m,momentum_1m,momentum_2w,momentum_1w,name,tv_symbol,sector
5.61,0.0017857142857145014,1891981.8,0.010649847987067534,0.15711391653130902,False,0.04864864864864882,-0.03608247422680411,0.0017857142857145014,-0.005319148936170137,AEON Credit Service (M) Bhd.,AEONCR,Finance
1.2,0.0,8324045.85,-0.98858855833376,0.5006650805650517,True,0.4666666666666668,0.09090909090909083,-0.008264462809917328,-0.016393442622950838,Guan Chong Bhd.,GCB,Consumer Non-Durables
0.545,0.0092592592592593,3933875.75,-0.5262443446663259,1.874639381505765,False,0.9384615384615385,-0.13492063492063489,-0.07627118644067787,-0.09917355371900816,Oppstar Berhad,OPPSTAR,Electronic Technology
2.14,-0.013824884792626668,29984785.7,-1.077971768683431,0.4451892540032105,False,0.2625698324022345,-0.05309734513274322,-0.01834862385321101,-0.06550218340611347,Inari Amertron Berhad,INARI,Electronic Technology
2.98,0.03114186851211076,1118271.1,0.49274701136775273,0.35581845269837686,True,0.058181818181818334,0.02405498281786933,-0.00666666666666671,0.02758620689655178,Spritzer Bhd.,SPRITZER,Consumer Non-Durables
1.94,0.0,7464038.65,-1.2372057697451735,0.442282431660295,False,0.22818791946308736,0.060109289617486183,-0.058252427184466105,-0.07619047619047625,Hibiscus Petroleum Bhd.,HIBISCS,Energy Minerals
0.775,0.006493506493506551,1202303.55,0.17231046978938144,0.24989983507771957,True,0.05555555555555558,0.019736842105263275,0.013071895424836555,0.006493506493506551,Leong Hup International Bhd.,LHI,Process Industries
5.8,-0.003436426116838587,2289370.7,-0.2030702108972449,0.24124272783493914,True,0.2808716707021792,0.0964083175803403,0.005199306759098743,0.0,Ta Ann Holdings Bhd.,TAANN,Non-Energy Minerals
1.05,-0.01869158878504673,1538266.25,-0.43780590928236834,0.24803955482562023,False,-0.01869158878504673,0.0,-0.02777777777777779,-0.01869158878504673,AEON Co. (Malaysia) Bhd.,AEON,Retail Trade
0.255,-0.019230769230769273,38450156.4,-0.37373538440825116,2.1246351880782472,False,-0.8451327433628318,0.4571428571428573,-0.19047619047619047,-0.16393442622950816,Tanco Holdings Bhd.,TANCO,Finance
