price,ret_1d,adv_rm,zscore_5d,realized_vol,above_ma50,momentum_6m,momentum_1m,momentum_2w,momentum_1w,name,tv_symbol,sector
1.16,-0.025210084033613467,2709478.9,-0.026670495299984335,0.6338973281622445,True,,0.3727810650887573,0.15999999999999992,0.04504504504504481,Ambest Group Berhad,AMBEST,Producer Manufacturing
0.485,-0.030000000000000027,2043250.1,-0.5384028356070742,0.44570053830944584,True,-0.34328358208955223,0.10227272727272729,0.03191489361702127,-0.03960396039603964,Cloudpoint Technology Bhd,CLOUDPT,Technology Services
5.65,-0.00877192982456132,1401981.0,-0.24885094726289425,0.1523910364979455,False,-0.04761904761904767,0.008928571428571619,-0.012237762237762184,-0.00877192982456132,AEON Credit Service (M) Bhd.,AEONCR,Finance
0.705,-0.04081632653061229,1745140.1,-1.290269884084573,0.7313867589123333,True,-0.2901234567901235,0.22608695652173916,-0.0844155844155845,-0.12422360248447217,Theta Edge Bhd.,THETA,Technology Services
1.24,-0.015873015873015928,5209371.85,-0.637026653872132,0.5028014647703031,True,0.5866666666666667,0.04201680672268915,0.016393442622950838,0.0,Guan Chong Bhd.,GCB,Consumer Non-Durables
0.715,0.07518796992481191,8122615.375,-0.3483430829982561,0.6267344163079382,True,0.9833333333333334,0.2016806722689075,0.12598425196850394,-0.027210884353741527,Oppstar Berhad,OPPSTAR,Electronic Technology
2.27,0.022522522522522515,49927011.35,-1.018380614090699,0.4836268893245562,True,0.18617021276595747,0.017937219730941756,-0.054166666666666585,-0.06198347107438018,Inari Amertron Berhad,INARI,Electronic Technology
3.16,-0.00940438871473348,2096725.65,0.2493211641065755,0.35543165950880434,True,-0.06557377049180324,0.10877192982456152,0.053333333333333455,0.025974025974025983,Spritzer Bhd.,SPRITZER,Consumer Non-Durables
2.13,0.0,6444870.0,0.623082102869529,0.4248727625853936,True,0.3227848101265822,0.019138755980861344,0.10362694300518127,0.039024390243902474,Hibiscus Petroleum Bhd.,HIBISCS,Energy Minerals
0.79,0.0,1736019.525,-0.05549474727840241,0.17459231799073857,True,-0.019230769230769273,0.03267973856209161,0.012820512820512775,0.006369426751592355,Leong Hup International Bhd.,LHI,Process Industries
6.18,0.030000000000000027,2203199.7,1.196859066388561,0.21161612058235493,True,0.3664302600472813,0.0692041522491349,0.05102040816326525,0.042158516020236014,Ta Ann Holdings Bhd.,TAANN,Non-Energy Minerals
1.01,0.010000000000000009,1898588.5,0.5027286712641817,0.22473156966250646,False,-0.03603603603603611,-0.05607476635514019,-0.01941747572815533,0.0,AEON Co. (Malaysia) Bhd.,AEON,Retail Trade
0.73,0.01388888888888884,2538912.0,-0.6796922729291137,0.5038464048547346,True,,0.16799999999999993,0.16799999999999993,-0.013513513513513487,ISF Group Berhad,ISF,Distribution Services
0.23,-0.02127659574468077,9743850.0,-0.20355759689595596,2.1315309243890797,True,-0.7804878048780488,-0.14814814814814814,-0.07999999999999996,-0.11538461538461542,Tanco Holdings Bhd.,TANCO,Finance
0.87,0.029585798816567976,9017668.5,2.110864689961074,0.49725440086514794,True,0.139344262295082,0.2517985611510791,0.22535211267605648,0.15999999999999992,CBH Engineering Holding Berhad,CBHB,Utilities
4.7,0.021739130434782705,23381316.7,1.390334467394315,0.1973987250761247,True,0.09582309582309567,0.05381165919282527,0.04444444444444451,0.04444444444444451,IOI Corporation Berhad,IOICORP,Process Industries
0.375,-0.013157894736842146,1361198.525,-0.37483977355490095,0.399604181927115,True,-0.34285714285714297,0.0869565217391306,0.11940298507462677,-0.013157894736842146,Edelteq Holdings Bhd,EDELTEQ,Electronic Technology
0.285,-0.03389830508474578,1378813.55,-0.8435255903997423,0.733424127238386,True,0.04347826086956519,0.1875,0.21276595744680837,-0.09523809523809534,TT Vision Holdings Bhd.,TTVHB,Electronic Technology
