price,ret_1d,adv_rm,zscore_5d,realized_vol,above_ma50,momentum_6m,momentum_1m,momentum_2w,momentum_1w,name,tv_symbol,sector
0.505,0.010000000000000009,1424143.975,1.2030744104322948,0.45026312133671087,True,-0.3857142857142857,0.17441860465116288,0.1477272727272727,0.06315789473684208,Cloudpoint Technology Bhd,CLOUDPT,Technology Services
5.72,0.010600706713780772,1557738.2,0.42214310735335936,0.1552515515828984,False,-0.03418803418803407,0.012389380530973382,0.019607843137254832,0.005272407732864526,AEON Credit Service (M) Bhd.,AEONCR,Finance
0.745,0.013605442176870763,1030075.45,2.938293381518409,0.7158133688531313,True,-0.30405405405405406,0.44660194174757284,0.3303571428571428,0.3545454545454545,Theta Edge Bhd.,THETA,Technology Services
1.24,-0.008000000000000007,6505285.0,-0.33315900781408625,0.5148431227835624,True,0.5675675675675675,0.06896551724137945,0.03333333333333344,0.016393442622950838,Guan Chong Bhd.,GCB,Consumer Non-Durables
0.685,0.037878787878787845,4852344.825,0.467312911339699,0.857274504080718,True,0.8730158730158728,0.1610169491525426,0.25688073394495414,0.09600000000000009,Oppstar Berhad,OPPSTAR,Electronic Technology
2.5,0.0,50432575.45,0.18028442792554758,0.48100293664066374,True,0.23295454545454541,0.15207373271889413,0.16822429906542058,0.03734439834024883,Inari Amertron Berhad,INARI,Electronic Technology
3.03,-0.009803921568627527,1565508.65,-0.020497453960342103,0.3557157771915352,True,0.08646616541353391,0.04844290657439432,0.016778523489932917,0.013377926421404451,Spritzer Bhd.,SPRITZER,Consumer Non-Durables
2.06,0.004878048780487809,7629062.25,1.3041968641351345,0.4385658269187669,True,0.3376623376623378,0.0,0.061855670103092786,0.07291666666666674,Hibiscus Petroleum Bhd.,HIBISCS,Energy Minerals
0.785,0.012903225806451646,1321827.6,0.7757013104459125,0.2328142831537517,True,0.04026845637583887,0.012903225806451646,0.012903225806451646,0.01948051948051943,Leong Hup International Bhd.,LHI,Process Industries
5.9,-0.006734006734006703,2374138.25,-0.38588576700692034,0.23848896757485874,True,0.3932853717026379,0.015490533562822817,0.017241379310344973,-0.005059021922428242,Ta Ann Holdings Bhd.,TAANN,Non-Energy Minerals
1.02,0.0,1438644.1,0.47143593199944794,0.22409565693326272,False,-0.009345794392523366,-0.037735849056603765,-0.02857142857142858,0.0,AEON Co. (Malaysia) Bhd.,AEON,Retail Trade
0.69,0.045454545454545414,2729401.45,1.0370898844843452,0.5123734839126084,True,,0.2777777777777777,0.09523809523809512,0.078125,ISF Group Berhad,ISF,Distribution Services
0.245,0.0,16898672.05,-0.0001582618847266742,2.1278278046783816,False,-0.7330508474576272,-0.2222222222222222,-0.03921568627450989,-0.03921568627450989,Tanco Holdings Bhd.,TANCO,Finance
0.725,-0.006849315068493178,4218414.65,0.3027280542040357,0.49785157321928997,True,0.47959183673469385,0.0,0.09022556390977443,0.03571428571428581,CBH Engineering Holding Berhad,CBHB,Utilities
4.55,0.011111111111111072,19196259.6,-0.2169043956582449,0.2011559714377568,True,0.11910669975186083,0.008869179600886845,0.022471910112359383,0.0,IOI Corporation Berhad,IOICORP,Process Industries
0.375,0.013513513513513598,1085045.7,2.484408917576196,0.47786604741166555,True,-0.30000000000000004,0.0714285714285714,0.10294117647058809,0.13636363636363624,Edelteq Holdings Bhd,EDELTEQ,Electronic Technology
0.845,-0.00588235294117645,1179503.675,-1.9684015152014989,0.09908955855546313,False,-0.06145251396648055,0.005952380952380931,-0.028735632183908066,-0.028735632183908066,KIP Real Estate Investment Trust,KIPREIT,Finance
0.57,0.01785714285714257,10082313.825,0.7666460984491389,0.47670290261042036,True,-0.07619047619047625,0.1752577319587627,0.05555555555555536,0.05555555555555536,SNS Network Technology Bhd.,SNS,Technology Services
0.98,0.015544041450777257,2018718.5,1.770400676592605,0.3496093786359562,True,0.10884353741496589,0.2024539877300615,0.06521739130434767,0.101123595505618,WTK Holdings Bhd.,WTK,Non-Energy Minerals
1.14,0.0,3970502.5,-0.5420957029585749,0.5544053920262229,True,0.7857142857142856,0.1399999999999999,0.07547169811320731,-0.008695652173913104,Coraza Integrated Technology Bhd,CORAZA,Producer Manufacturing
1.02,-0.009708737864077666,7696756.875,0.8091596752954268,0.4223972470306256,False,-0.01005025125628145,0.035532994923857864,0.030303030303030276,0.020000000000000018,Hartalega Holdings Bhd.,HARTA,Producer Manufacturing
19.18,0.0094736842105263,7344326.6,-0.2854142484550194,0.2818343623265513,True,-0.0359281437125748,-0.007246376811594235,0.003138075313807498,-0.01842374616171949,Petronas Dagangan Bhd.,PETDAG,Distribution Services
1.01,-0.01941747572815533,2108377.475,0.6149396493441426,0.4468057391671195,True,-0.4964539007092199,0.42253521126760574,0.14124293785310726,0.06315789473684208,KJTS Group Berhad,KJTS,Commercial Services
5.19,0.0,137745424.9,-0.8746747930037679,0.17502262542185903,True,0.10745614035087714,0.027722772277227747,0.007766990291262044,-0.015180265654648806,Public Bank Bhd,PBBANK,Finance
47.5,-0.012474012474012475,13553152.8,0.01463732928484035,0.41851496857442144,True,0.4095238095238094,0.06981981981981988,0.07660924750679965,0.011930123561994188,Malaysian Pacific Industries Bhd.,MPI,Electronic Technology
0.37,0.0,2729468.875,-0.6989309159233501,0.17199989844809296,True,0.19672131147540983,0.013698630136986356,0.04225352112676051,-0.013333333333333308,JAG Berhad,JAG,Industrial Services
8.1,0.0037174721189590088,15178930.1,-0.9567380674712729,0.1642123212198737,True,0.045454545454545414,0.006211180124223503,0.006211180124223503,-0.016990291262136026,MISC Bhd,MISC,Transportation
3.72,0.0219780219780219,8070125.0,0.019198464246219484,0.3207854577292659,True,-0.05555555555555558,0.04201680672268915,0.016393442622950838,0.0026954177897575704,Maxis Bhd.,MAXIS,Communications
0.82,0.10810810810810811,1901091.5,2.695107303563636,0.4450261011448253,True,-0.17045454545454553,0.12328767123287676,0.12328767123287676,0.14685314685314688,Aurelius Technologies Bhd.,ATECH,Electronic Technology
2.15,-0.009216589861751112,1318636.25,0.9197729368695687,0.4966183127098735,True,0.23809523809523814,0.18131868131868112,0.11398963730569944,0.07499999999999996,Scicom (MSC) Bhd.,SCICOM,Commercial Services
3.07,-0.0032467532467532756,13628103.4,0.38666935149784853,0.19980462825047654,False,0.18518518518518512,-0.04062500000000013,-0.01602564102564108,0.0,KPJ Healthcare Bhd.,KPJ,Health Services
2.73,0.011111111111111072,3018921.2,1.0605981718294444,0.2575802151689466,True,-0.09885931558935357,0.1518987341772151,0.08764940239043839,0.05405405405405417,Kerjaya Prospek Group Berhad,KERJAYA,Industrial Services
