price,ret_1d,adv_rm,zscore_5d,realized_vol,above_ma50,momentum_6m,momentum_1m,momentum_2w,momentum_1w,name,tv_symbol,sector
5.61,0.0,1973834.5,0.0683460852281203,0.15269469266115493,False,-0.010619469026548756,0.003577817531305927,-0.001779359430604921,-0.003552397868561208,AEON Credit Service (M) Bhd.,AEONCR,Finance
1.22,0.016666666666666607,7919210.55,-0.1697157294184583,0.4990081501864429,True,0.4864864864864866,0.1090909090909089,0.033898305084745894,0.025210084033613578,Guan Chong Bhd.,GCB,Consumer Non-Durables
0.57,0.0,3681215.125,-0.1782295600271914,1.8717532327611055,False,1.309090909090909,-0.10236220472440949,-0.07317073170731714,0.01785714285714257,Oppstar Berhad,OPPSTAR,Electronic Technology
2.19,-0.013513513513513598,31645457.55,-0.37783823902314523,0.44814623552903915,False,0.2415730337078652,-0.009049773755656076,-0.039473684210526216,-0.017937219730941756,Inari Amertron Berhad,INARI,Electronic Technology
3.0,0.0,1523864.5,0.5953363145482649,0.3583431183752871,True,0.07011070110701101,0.034482758620689724,0.034482758620689724,0.034482758620689724,Spritzer Bhd.,SPRITZER,Consumer Non-Durables
1.97,0.015463917525773141,7811407.7,0.03843717246456968,0.44661976069763004,False,0.21052631578947367,0.07065217391304346,-0.048309178743961345,-0.005050505050505083,Hibiscus Petroleum Bhd.,HIBISCS,Energy Minerals
0.78,0.012987012987013102,1264259.75,0.7809414620302293,0.2465698406856042,True,0.07638888888888906,0.006451612903225712,0.019607843137254832,0.019607843137254832,Leong Hup International Bhd.,LHI,Process Industries
5.81,0.019298245614034926,2546201.6,-0.2418460010828924,0.23543970935421277,True,0.3099273607748185,0.07393715341959317,0.00519031141868509,-0.001718213058419349,Ta Ann Holdings Bhd.,TAANN,Non-Energy Minerals
1.04,-0.00952380952380949,1424932.55,-0.8529162012475806,0.24138507124633568,False,-0.036363636363636376,-0.018867924528301883,-0.03703703703703709,-0.028037383177570097,AEON Co. (Malaysia) Bhd.,AEON,Retail Trade
0.27,0.03846153846153855,38350858.625,0.375737100255446,2.1314873485094883,False,-0.8478260869565217,0.5428571428571431,-0.11475409836065564,0.10204081632653073,Tanco Holdings Bhd.,TANCO,Finance
0.685,0.03007518796992481,4694729.525,-0.16500162798102147,0.5101087366340872,True,0.6071428571428572,0.014814814814814836,-0.02142857142857124,0.0,CBH Engineering Holding Berhad,CBHB,Utilities
4.39,-0.009029345372460473,15193700.75,-0.5292931556792978,0.19752157270231374,True,0.061881188118811936,0.023310023310023187,-0.04357298474945537,-0.013483146067415852,IOI Corporation Berhad,IOICORP,Process Industries
0.875,0.005747126436781658,1122558.275,0.37024819059048864,0.08915181862386606,True,-0.050561797752809,0.035502958579881616,0.04166666666666674,0.005747126436781658,KIP Real Estate Investment Trust,KIPREIT,Finance
0.55,0.00917431192660545,7278242.525,-0.48986645119607153,0.5003058372785972,True,-0.03809523809523818,0.08910891089108919,0.10000000000000009,-0.017857142857142905,SNS Network Technology Bhd.,SNS,Technology Services
0.89,0.0,1865458.6,-1.2853112239061137,0.32860480851846524,True,0.09352517985611519,0.17105263157894735,0.10559006211180111,-0.037837837837837895,WTK Holdings Bhd.,WTK,Non-Energy Minerals
1.14,0.0,4083034.7,0.13964723975494084,0.6004099790584017,True,0.7094017094017095,0.1399999999999999,0.06542056074766345,0.036363636363636154,Coraza Integrated Technology Bhd,CORAZA,Producer Manufacturing
1.0,-0.019607843137254943,5091079.025,0.5731015528418137,0.4367612481590411,False,0.005025125628140614,0.0,-0.019607843137254943,0.030927835051546504,Hartalega Holdings Bhd.,HARTA,Producer Manufacturing
19.44,-0.004098360655737654,7382023.9,0.32187362378726275,0.29976742727442246,True,-0.0253036437246964,0.009345794392523255,-0.011190233977619424,0.011446409989594342,Petronas Dagangan Bhd.,PETDAG,Distribution Services
0.96,0.09090909090909083,1275058.35,1.1380555970722486,0.427355270779535,True,-0.493006993006993,0.32413793103448274,0.28,0.0847457627118644,KJTS Group Berhad,KJTS,Commercial Services
5.2,0.005802707930367523,151416437.55,-0.1518280099435131,0.17875587962486142,True,0.08185840707964598,0.06339468302658502,0.0019267822736031004,0.0038610038610038533,Public Bank Bhd,PBBANK,Finance
46.02,0.00043478260869567187,13738300.4,-0.2900301907414924,0.4736701581862437,False,0.4593769089798412,-0.03683549602344072,0.030452306314375344,-0.0008684324793747367,Malaysian Pacific Industries Bhd.,MPI,Electronic Technology
0.365,0.028169014084507005,2623105.7,0.9426192902715891,0.16507419129857098,True,0.180327868852459,0.01388888888888884,0.01388888888888884,0.01388888888888884,JAG Berhad,JAG,Industrial Services
8.09,0.01251564455569465,12411235.6,-0.07241895602755641,0.18170800378465493,True,0.019736842105263275,0.04387096774193555,0.01633165829145722,-0.003694581280788145,MISC Bhd,MISC,Transportation
3.66,-0.010810810810810811,8702659.6,0.8297378795735656,0.3194112074351498,True,-0.10567010309278346,0.05475504322766578,0.016666666666666607,0.030985915492957927,Maxis Bhd.,MAXIS,Communications
3.07,-0.00967741935483879,12462828.2,-0.8828034331709858,0.2058931953497297,False,0.1470588235294117,-0.01602564102564108,-0.03459119496855356,-0.025396825396825418,KPJ Healthcare Bhd.,KPJ,Health Services
2.55,0.003937007874015741,1875742.65,0.3066543288484357,0.2576986927961348,True,-0.10294117647058831,0.04508196721311464,0.058091286307053736,0.020000000000000018,Kerjaya Prospek Group Berhad,KERJAYA,Industrial Services
4.61,-0.03556485355648531,28625577.4,-0.20215875765043423,0.632269640972306,False,0.21448467966573825,0.05733944954128445,-0.031512605042016695,-0.029473684210526208,PETRONAS Chemicals Group Bhd.,PCHEM,Process Industries
2.25,0.004464285714285587,3942475.3,0.4001687760017864,0.40095056363915166,False,-0.20557491289198615,-0.013157894736842035,-0.05063291139240511,0.008968609865470878,Farm Fresh Bhd.,FFB,Consumer Non-Durables
0.36,0.028571428571428692,5893965.375,-0.5225284006555904,1.0091105016777304,True,1.0333333333333332,0.180327868852459,0.10769230769230753,0.014084507042253502,SFP Tech Holdings Bhd,SFPTECH,Industrial Services
2.21,-0.0045045045045045695,11151179.0,-0.20019756191474233,0.21112432570122516,False,-0.03524229074889873,0.009132420091324311,-0.01777777777777778,-0.013392857142857206,Sunway Real Estate Investment Trust,SUNREIT,Finance
0.74,0.0,2642189.3,0.5108759469859149,0.11303001070772006,True,0.20512820512820507,0.049645390070921946,0.0277777777777779,0.013698630136986356,Solar District Cooling Group Bhd.,SDCG,Industrial Services
0.245,0.0,1488482.725,-0.42550658887101017,0.4954845776327714,True,0.14285714285714302,0.22499999999999987,0.22499999999999987,0.0,ICT Zone Asia Bhd.,ICTZONE,Technology Services
18.52,0.0,1599978.6,0.3428747784558205,0.12312108557355964,True,-0.013859275053304976,0.00108108108108107,0.009814612868047856,0.0021645021645020357,Hong Leong Financial Group Bhd.,HLFG,Finance
0.605,0.025423728813559254,7337278.3,0.6599689252166616,0.43509030776151675,True,0.053097345132743445,0.01680672268907557,-0.03200000000000003,0.025423728813559254,UEM Sunrise Bhd.,UEMS,Finance
0.17,0.030303030303030276,2782087.0,0.4849430434017593,0.44370134383733373,True,0.26923076923076916,0.030303030303030276,0.030303030303030276,0.030303030303030276,Land & General Bhd.,L&G,Finance
1.58,-0.012499999999999956,5178899.9,-0.16064840636651587,0.312644221652972,False,-0.0060606060606061,-0.03658536585365846,-0.09195402298850575,-0.024691358024691357,Dayang Enterprise Holdings Bhd.,DAYANG,Industrial Services
0.54,0.0,1200194.675,-0.029387947938360724,0.49278598598790285,True,-0.06481481481481488,0.06930693069306937,0.018867924528301883,0.018867924528301883,UUE Holdings Berhad,UUE,Industrial Services
17.46,-0.004561003420752496,6625450.7,-0.6648877090050116,0.15528613366453192,True,-0.02777777777777779,-0.0022857142857142243,-0.009080590238365494,-0.013559322033898202,Petronas Gas Bhd.,PETGAS,Utilities
0.935,0.005376344086021501,2603621.675,0.681900556619434,0.38002049378006747,False,0.2420382165605095,-0.04102564102564099,-0.01058201058201047,0.027472527472527597,S P Setia Bhd.,SPSETIA,Finance
3.17,-0.009375000000000022,2457963.95,0.09441142803699185,0.17809963380143248,False,0.06818181818181812,-0.03647416413373861,-0.012461059190031154,-0.003144654088050425,Syarikat Takaful Malaysia Keluarga Bhd.,TAKAFUL,Finance
7.75,-0.02146464646464641,17038676.3,0.13407993917737826,0.24897521623836297,True,0.3214285714285716,0.04729729729729715,0.030585106382978733,0.014397905759162333,Sunway Construction Group Bhd.,SUNCON,Industrial Services
1.96,0.00512820512820511,11582868.7,0.9594773130921841,0.3558684948688229,True,-0.14847161572052403,0.00512820512820511,0.08287292817679548,0.03157894736842115,Yinson Holdings Bhd.,YINSON,Producer Manufacturing
22.1,0.0027223230490018846,22785548.1,0.02030317652017169,0.17597975072916044,True,-0.018884892086330818,0.012832263978001857,-0.006294964028776828,0.0,Hong Leong Bank Bhd,HLBANK,Finance
4.68,-0.01473684210526327,5741573.9,0.7462310861022506,0.24351545719063653,False,0.008333333333333304,-0.03305785123966942,0.01739130434782621,0.01298701298701288,Itmax System Bhd,ITMAX,Commercial Services
1.51,0.0,1829538.5,0.18822360130805313,0.48698556982106067,True,0.04285714285714293,0.03424657534246589,0.0,0.020270270270270396,Life Water Bhd.,LWSABAH,Consumer Non-Durables
2.9,-0.006849315068493178,5429686.7,-0.564197880069915,0.3699049149957431,True,0.7914110429447854,-0.006849315068493178,-0.003436426116838587,0.0034602076124565784,MN Holdings Bhd.,MNHLDG,Industrial Services
4.54,-0.004385964912280604,15501332.7,-1.140120227762891,0.5479688059863916,False,0.47784810126582267,-0.027837259100642386,0.013392857142856984,-0.06584362139917699,Unisem (M) Bhd.,UNISEM,Electronic Technology
1.91,-0.015463917525773252,16948650.6,-0.3312773406703354,0.3720404967918463,False,-0.00952380952380949,-0.08173076923076927,-0.04020100502512569,-0.02051282051282055,YTL Corp Bhd.,YTL,Utilities
0.915,0.05780346820809257,2053662.175,1.02258081567263,0.36710768435064794,True,0.29921259842519676,0.10909090909090913,0.12962962962962954,0.06395348837209314,Powerwell Holdings Bhd.,PWRWELL,Producer Manufacturing
2.06,0.014778325123152802,2524984.0,0.6434637554022784,0.2953234579941985,True,0.17159763313609466,0.04040404040404044,0.04040404040404044,0.035175879396984966,Ranhill Utilities Bhd.,RANHILL,Utilities
0.77,-0.006451612903225823,6282602.225,-0.5754657636651438,0.2530796163801699,True,-0.30500000000000005,0.1079136690647482,-0.04938271604938271,-0.012820512820512886,Ramssol Group Bhd.,RAMSSOL,Technology Services
14.98,-0.0013333333333332975,1938254.0,-0.2576988829231959,0.10629930169686605,False,0.0,0.005369127516778427,-0.0013333333333332975,-0.0013333333333332975,LPI Capital Bhd,LPI,Finance
7.08,-0.007012622720897643,31788115.9,0.6587215172528124,0.20851172883186028,True,0.054101221640488584,0.17218543046357615,0.08422664624808562,0.03660322108345526,Westports Holdings Bhd.,WPRTS,Transportation
1.76,0.005714285714285783,2488940.5,0.17994808999682507,0.15784011571728385,False,-0.09223300970873782,-0.05882352941176472,-0.03296703296703296,-0.005649717514124353,Genting Malaysia Bhd.,GENM,Consumer Services
0.775,0.0,4574675.225,-0.9834288479445095,0.4065995622162109,True,0.17647058823529416,-0.03125,-0.06626506024096379,-0.037267080745341685,XL Holdings Bhd,XL,Process Industries
1.19,-0.016528925619834767,2439370.2,-0.5572368905802243,0.25068111659168846,False,-0.08333333333333337,-0.016528925619834767,-0.040322580645161366,-0.024590163934426257,Matrix Concepts Holdings Bhd.,MATRIX,Finance
34.2,0.014234875444840034,14658455.1,1.0864035200678637,0.24861018444118715,True,0.12653061224489792,0.03260869565217406,-0.011560693641618491,0.036363636363636376,United Plantations Bhd.,UTDPLT,Process Industries
2.63,0.023346303501945442,11284242.8,0.18182655210966328,0.5323130125526104,True,0.4319526627218935,0.08677685950413228,0.13362068965517238,0.043650793650793496,Dufu Technology Corp. Bhd.,DUFU,Electronic Technology
0.87,-0.005714285714285672,15896335.425,-0.5516476470252357,0.08061972307443002,False,-0.033519553072625774,0.005780346820809301,-0.011363636363636354,-0.005714285714285672,Central Global Bhd,CGB,Consumer Durables
0.125,0.0,1805779.075,0.3191209905695828,0.9205803378980117,True,0.0,0.5625,0.5625,0.08695652173913038,Aimflex Bhd.,AIMFLEX,Technology Services
0.555,-0.017699115044247593,1450918.425,-1.7404045268428385,0.12833068442237328,False,,-0.017699115044247593,0.0,-0.017699115044247593,Semico Capital Bhd.,SEMICO,Distribution Services
0.655,0.0,1005349.825,0.03901945477301574,0.28949834426423643,True,0.024590163934426146,0.04800000000000004,0.015503875968992276,0.007692307692307665,MKH Oil Palm (East Kalimantan) Bhd,MKHOP,Process Industries
0.57,-0.008695652173913104,1515476.725,-0.7821782866494573,0.5124384593636001,True,0.4155844155844157,0.04587155963302725,0.008849557522123908,-0.017241379310344862,Qes Group Bhd,QES,Electronic Technology
1.97,0.005102040816326481,2539206.2,-0.3485211690509251,0.8927320557563176,True,0.9215686274509802,0.005102040816326481,0.005102040816326481,0.005102040816326481,MKH Berhad,MKH,Finance
1.46,0.0,2947838.05,-0.5144556300029718,0.3513520154968179,True,-0.22282608695652184,0.020979020979021046,-0.07594936708860767,-0.020134228187919434,Padini Holdings Bhd.,PADINI,Retail Trade
2.9,-0.02684563758389269,6006647.9,0.1993384061057108,0.29600472200949984,True,-0.11890243902439013,0.0034602076124565784,-0.02684563758389269,0.00694444444444442,CelcomDigi Berhad,CDB,Communications
18.88,0.0,1236253.1,-0.6065872049136546,0.5629774108426018,True,0.36429608127721336,0.004255319148936065,0.004255319148936065,-0.0042194092827004814,Ajinomoto (Malaysia) Bhd.,AJI,Consumer Non-Durables
5.64,0.010752688172043001,20006237.5,-0.5732583922497029,0.664973872106553,True,0.6857142857142857,0.19491525423728806,0.1581108829568787,-0.007042253521126751,Mi Technovation Bhd.,MI,Producer Manufacturing
2.25,-0.017467248908296984,6354251.6,-0.8530204918328317,0.4470250122709937,True,0.04329004329004338,-0.06639004149377603,-0.025974025974025983,-0.021739130434782483,Southern Cable Group Bhd.,SCGBHD,Producer Manufacturing
0.115,-0.11538461538461542,6265160.375,-1.2384501795759033,1.4222393410140428,True,0.3333333333333335,0.4375,-0.28125,-0.25806451612903225,HHRG BERHAD,HHRG,Non-Energy Minerals
